sequence_id,material,quality_score,snr,drift_slope,saturation_ratio,force_anomaly_ratio,spc_out_of_control_ratio,iso_label,iso_score,mahal_label,mahal_score
material_0700500_position_4_sensor_2,Plastic_Rubber,81.5176,22.363061452627427,-0.0101740291819874,0.0,0.0,0.0,1,0.075547,1,-26.759361
material_0700500_position_4_sensor_3,Plastic_Rubber,80.0874,20.688181352867133,0.0488845837162965,0.0,0.0,0.0,1,0.106674,1,-17.859671
material_0700500_position_5_sensor_1,Plastic_Rubber,58.4029,18.423263374987712,0.0855179387510174,0.0,0.0625,0.0625,1,0.110801,1,-11.703474
material_0700500_position_5_sensor_2,Plastic_Rubber,65.6083,20.902239107877243,0.0226513480392154,0.0,0.0,0.0625,1,0.126224,1,-9.737503
material_0700500_position_5_sensor_3,Plastic_Rubber,52.9531,18.28608916920417,0.1096323848549813,0.0,0.125,0.0625,1,0.126351,1,-11.622315
material_0700510_position_1_sensor_1,Plastic_Rubber,81.1878,22.285859239287586,0.0285739283343553,0.0,0.0,0.0,1,0.098978,1,-19.028204
material_0700510_position_1_sensor_2,Plastic_Rubber,79.3456,22.4388593679608,0.1492219796772878,0.0,0.0,0.0,1,0.091812,1,-17.433321
material_0700510_position_1_sensor_3,Plastic_Rubber,77.2556,19.56660978679626,0.1927727098651931,0.0,0.0,0.0,1,0.106597,1,-13.665234
material_0700510_position_2_sensor_1,Plastic_Rubber,79.1614,21.784535242364708,0.1407670451644157,0.0,0.0,0.0,1,0.098863,1,-18.463092
material_0700510_position_2_sensor_2,Plastic_Rubber,52.948,21.81766328605296,0.2181680134293306,0.0,0.125,0.0625,1,0.082075,1,-20.436856
material_0700510_position_2_sensor_3,Plastic_Rubber,72.2386,19.425266359645423,0.1895144394020602,0.0,0.0625,0.0,1,0.097,1,-19.872983
material_0700510_position_3_sensor_1,Plastic_Rubber,81.2674,22.24903386888908,0.0224305013020806,0.0,0.0,0.0,1,0.117751,1,-15.587651
material_0700510_position_3_sensor_2,Plastic_Rubber,81.1198,22.966084055657635,0.0536953252655206,0.0,0.0,0.0,1,0.095667,1,-18.276007
material_0700510_position_3_sensor_3,Plastic_Rubber,75.7074,20.645596129518825,0.0085514370787354,0.0,0.0625,0.0,1,0.106326,1,-18.050676
material_0700510_position_4_sensor_1,Plastic_Rubber,75.0739,22.018534503351997,0.0905008138020829,0.0,0.0625,0.0,1,0.123679,1,-14.257724
material_0700510_position_4_sensor_2,Plastic_Rubber,73.961,22.351869805702115,0.170767177606719,0.0,0.0625,0.0,1,0.102386,1,-16.86877
material_0700510_position_4_sensor_3,Plastic_Rubber,76.1201,19.014439525371763,0.2473366236468538,0.0,0.0,0.0,1,0.116084,1,-11.336093
material_0700510_position_5_sensor_1,Plastic_Rubber,81.2988,22.308864731238383,0.0222869912939132,0.0,0.0,0.0,1,0.111473,1,-16.797569
material_0700510_position_5_sensor_2,Plastic_Rubber,80.2872,22.87473520755254,0.1033089017182365,0.0,0.0,0.0,1,0.095088,1,-16.722919
material_0700510_position_5_sensor_3,Plastic_Rubber,62.7284,15.573253583246004,0.040648261974059,0.0,0.0,0.0625,1,0.059948,1,-36.260962
material_0700520_position_1_sensor_1,Plastic_Rubber,57.5679,22.40986418825757,-0.0380653451159109,0.0,0.1176470588235294,0.0588235294117647,1,0.09715,1,-19.929709
material_0700520_position_1_sensor_2,Plastic_Rubber,55.3531,12.016772128340454,-0.0811961837469366,0.0,0.0625,0.0625,-1,-0.022669,-1,-74.693103
material_0700520_position_1_sensor_3,Plastic_Rubber,80.3888,20.71851962860705,-0.0308401182087445,0.0,0.0,0.0,-1,-0.015639,-1,-66.780036
material_0700520_position_2_sensor_1,Plastic_Rubber,56.6069,21.33085204552705,0.0655004909407327,0.0,0.1176470588235294,0.0588235294117647,1,0.094868,1,-15.79915
material_0700520_position_2_sensor_2,Plastic_Rubber,81.009,21.54544440379476,0.017141197852837,0.0,0.0,0.0,1,0.11808,1,-15.331108
material_0700520_position_2_sensor_3,Plastic_Rubber,63.209,19.434661888408343,0.1287151979932585,0.0,0.0,0.0625,-1,-0.080143,-1,-191.038476
material_0700520_position_3_sensor_1,Plastic_Rubber,61.6157,22.68467776564893,-0.0138583042917687,0.0,0.0625,0.0625,1,0.088091,1,-20.617605
material_0700520_position_3_sensor_2,Plastic_Rubber,81.7017,22.929220375567848,0.0159342846839243,0.0,0.0,0.0,1,0.067239,1,-31.979397
material_0700520_position_3_sensor_3,Plastic_Rubber,74.905,20.665725817042105,0.0596804885365569,0.0,0.0625,0.0,1,0.112014,1,-14.629755
material_0700520_position_4_sensor_1,Plastic_Rubber,80.0106,22.0294862674483,0.0948190870098015,0.0,0.0,0.0,1,0.09571,1,-31.105573
material_0700520_position_4_sensor_2,Plastic_Rubber,61.6068,23.09165602802162,-0.0268875102124184,0.0,0.0625,0.0625,1,0.094959,1,-21.262555
material_0700520_position_4_sensor_3,Plastic_Rubber,59.0204,20.33912451877214,0.1053524465124582,0.0,0.0625,0.0625,1,0.093574,1,-15.698103
material_0700520_position_5_sensor_1,Plastic_Rubber,64.708,18.783099613239298,0.0143928653492636,0.0,0.0,0.0625,1,0.121558,1,-8.315299
material_0700520_position_5_sensor_2,Plastic_Rubber,75.9202,21.849653236803857,-0.0320496052262046,0.0,0.0625,0.0,1,0.122924,1,-12.77261
material_0700520_position_5_sensor_3,Plastic_Rubber,59.8368,19.786078121075157,0.0370189855238977,0.0,0.0625,0.0625,1,0.086788,1,-16.897895
material_0700520_position_6_sensor_1,Plastic_Rubber,66.7361,22.584076593837477,0.0031952678206701,0.0,0.0,0.0625,1,0.107895,1,-18.567099
material_0700520_position_6_sensor_2,Plastic_Rubber,61.5694,22.96345291486077,0.0253159067989167,0.0,0.0625,0.0625,1,0.080391,1,-21.534548
material_0700520_position_6_sensor_3,Plastic_Rubber,80.1293,20.624599962916005,0.0443011307061882,0.0,0.0,0.0,1,0.1028,1,-15.423271
material_0700600_position_1_sensor_1,Wood_Bamboo_Cork,60.4684,18.45038419520713,-0.0303895931202367,0.0,0.0588235294117647,0.0588235294117647,1,0.075864,1,-15.053749
material_0700600_position_1_sensor_2,Wood_Bamboo_Cork,80.0417,21.257696835863623,-0.0692098029641548,0.0,0.0,0.0,1,0.112971,1,-17.956905
material_0700600_position_1_sensor_3,Wood_Bamboo_Cork,63.7219,17.054323778496123,0.023492613549326,0.0,0.0,0.0625,1,0.138515,1,-7.017378
material_0700600_position_2_sensor_1,Wood_Bamboo_Cork,55.165,10.03366445379751,-0.0322664962469379,0.0,0.0625,0.0625,-1,-0.030793,-1,-90.718384
material_0700600_position_2_sensor_2,Wood_Bamboo_Cork,60.6222,21.87996269384655,-0.0517382652930974,0.0,0.0625,0.0625,1,0.116551,1,-9.5226
material_0700600_position_2_sensor_3,Wood_Bamboo_Cork,73.8082,17.520924373998934,-0.0323563224443439,0.0,0.0625,0.0,1,0.127313,1,-10.26489
material_0700600_position_3_sensor_1,Wood_Bamboo_Cork,64.1876,18.93270639505722,-0.0517332037632773,0.0,0.0,0.0625,1,0.117949,1,-11.985691
material_0700600_position_3_sensor_2,Wood_Bamboo_Cork,54.9002,21.443717100993545,-0.083820539088033,0.0,0.125,0.0625,1,0.127956,1,-8.68029
material_0700600_position_3_sensor_3,Wood_Bamboo_Cork,57.6426,16.99393960424271,-0.0895797765395253,0.0,0.0625,0.0625,1,0.127676,1,-10.226998
material_0700600_position_4_sensor_1,Wood_Bamboo_Cork,59.9028,19.1503600470222,-0.013384213516136,0.0,0.0625,0.0625,1,0.11331,1,-11.996563
material_0700600_position_4_sensor_2,Wood_Bamboo_Cork,65.5321,21.92153241930392,-0.0586856378293511,0.0,0.0,0.0625,1,0.135106,1,-7.32268
material_0700600_position_4_sensor_3,Wood_Bamboo_Cork,63.7259,17.396415090196108,-0.0337241673687712,0.0,0.0,0.0625,1,0.127093,1,-9.068194
material_0700600_position_5_sensor_1,Wood_Bamboo_Cork,64.3973,19.33802103559541,-0.0509535845588231,0.0,0.0,0.0625,1,0.098991,1,-13.538828
material_0700600_position_5_sensor_2,Wood_Bamboo_Cork,79.978,20.867546498344787,0.0612699253855171,0.0,0.0,0.0,1,0.115024,1,-18.048031
material_0700600_position_5_sensor_3,Wood_Bamboo_Cork,58.4487,17.378983405459575,-0.0506413925270636,0.0,0.0625,0.0625,1,0.122142,1,-9.753919
material_0700610_position_1_sensor_1,Wood_Bamboo_Cork,59.4509,19.071577159662397,-0.0394133252910554,0.0,0.0625,0.0625,1,0.116404,1,-14.563139
material_0700610_position_1_sensor_2,Wood_Bamboo_Cork,81.1371,22.01487745421213,-0.0234625619127863,0.0,0.0,0.0,1,0.12741,1,-7.723942
material_0700610_position_1_sensor_3,Wood_Bamboo_Cork,58.9465,17.419409618034695,-0.0205430166207133,0.0,0.0625,0.0625,1,0.112017,1,-9.708868
material_0700610_position_2_sensor_1,Wood_Bamboo_Cork,54.6746,18.543109006696096,0.0091416637944246,0.0,0.125,0.0625,1,0.136274,1,-5.264748
material_0700610_position_2_sensor_2,Wood_Bamboo_Cork,55.1853,18.54060056908,0.2916587855519797,0.0,0.0625,0.0625,1,0.130082,1,-8.777439
material_0700610_position_2_sensor_3,Wood_Bamboo_Cork,78.6703,17.04584510593548,0.0264806059793719,0.0,0.0,0.0,1,0.120913,1,-10.959402
material_0700610_position_3_sensor_1,Wood_Bamboo_Cork,54.6066,18.808924118151463,0.0215674737668472,0.0,0.125,0.0625,1,0.123714,1,-8.971552
material_0700610_position_3_sensor_2,Wood_Bamboo_Cork,55.219,9.97681797709019,-0.0271264871834174,0.0,0.0625,0.0625,1,0.019022,-1,-61.75609
material_0700610_position_3_sensor_3,Wood_Bamboo_Cork,63.8161,17.236153453940744,0.0231336071537963,0.0,0.0,0.0625,1,0.131943,1,-8.33175
material_0700610_position_4_sensor_1,Wood_Bamboo_Cork,59.3851,18.553723214129253,0.0276886712367228,0.0,0.0625,0.0625,1,0.112172,1,-12.636331
material_0700610_position_4_sensor_2,Wood_Bamboo_Cork,61.2328,21.449346794952085,0.0001078574984655,0.0,0.0625,0.0625,1,0.124755,1,-9.590236
material_0700610_position_4_sensor_3,Wood_Bamboo_Cork,58.5626,16.91453881581874,-0.0292352717779853,0.0,0.0625,0.0625,1,0.129712,1,-10.301965
material_0700610_position_5_sensor_1,Wood_Bamboo_Cork,59.6008,18.8583364227168,0.0234475033828635,0.0,0.0625,0.0625,1,0.108402,1,-13.934201
material_0700610_position_5_sensor_2,Wood_Bamboo_Cork,80.9944,21.62524808695428,-0.0205029759625219,0.0,0.0,0.0,1,0.142938,1,-6.765964
material_0700610_position_5_sensor_3,Wood_Bamboo_Cork,78.3341,16.971163410354954,0.0453542161330642,0.0,0.0,0.0,1,0.110951,1,-18.181756
material_0700640_position_1_sensor_1,Wood_Bamboo_Cork,60.772,20.605216860841868,0.0773031290424151,0.0,0.0588235294117647,0.0588235294117647,1,0.066591,1,-19.427423
material_0700640_position_1_sensor_2,Wood_Bamboo_Cork,73.2326,18.24138114883517,0.4054110849417893,0.0,0.0,0.0,1,0.130297,1,-10.681648
material_0700640_position_1_sensor_3,Wood_Bamboo_Cork,78.0104,19.06125344009852,0.129775990604574,0.0,0.0,0.0,1,0.135423,1,-8.573847
material_0700640_position_2_sensor_1,Wood_Bamboo_Cork,63.659,20.02124506603925,0.1183621993719356,0.0,0.0,0.0625,1,0.044902,1,-31.087819
material_0700640_position_2_sensor_2,Wood_Bamboo_Cork,79.3506,20.9265182195451,0.1025701864404628,0.0,0.0,0.0,1,0.138454,1,-8.622669
material_0700640_position_2_sensor_3,Wood_Bamboo_Cork,55.0147,16.874093063306464,0.2513343162785952,0.0,0.0625,0.0625,1,0.120779,1,-9.946804
material_0700640_position_3_sensor_1,Wood_Bamboo_Cork,58.9317,20.10817352349321,0.103858832465275,0.0,0.0625,0.0625,1,0.135836,1,-9.186203
material_0700640_position_3_sensor_2,Wood_Bamboo_Cork,51.6575,17.479356987369844,0.4812124597885974,0.0,0.0625,0.0625,1,0.127044,1,-10.237899
material_0700640_position_3_sensor_3,Wood_Bamboo_Cork,62.1012,18.226577607950624,0.1614353984757952,0.0,0.0,0.0625,1,0.060301,1,-17.212807
material_0700640_position_4_sensor_1,Wood_Bamboo_Cork,59.7021,20.944827295572097,0.0809998787275302,0.0,0.0625,0.0625,1,0.098744,1,-16.568785
material_0700640_position_4_sensor_2,Wood_Bamboo_Cork,60.1269,18.779920892205592,0.3026684793709133,0.0,0.0,0.0625,1,0.026869,-1,-134.278825
material_0700640_position_4_sensor_3,Wood_Bamboo_Cork,57.8408,18.93792358132244,0.1366711760876229,0.0,0.0625,0.0625,1,0.135911,1,-7.960233
material_0700640_position_5_sensor_1,Wood_Bamboo_Cork,58.1441,19.652221765076515,0.1394714722477517,0.0,0.0625,0.0625,1,0.135361,1,-9.008952
material_0700640_position_5_sensor_2,Wood_Bamboo_Cork,54.0198,18.33933363753128,0.3588560479855988,0.0,0.0625,0.0625,1,0.119696,1,-13.560749
material_0700640_position_5_sensor_3,Wood_Bamboo_Cork,54.338,16.319231542850723,0.2769270147186471,0.0,0.0625,0.0625,1,0.121452,1,-8.825809
material_0700650_position_1_sensor_1,Wood_Bamboo_Cork,79.2308,18.557807806960163,-0.0375281506374232,0.0,0.0,0.0,1,0.073156,1,-20.588672
material_0700650_position_1_sensor_2,Wood_Bamboo_Cork,61.0622,21.63752170208149,0.0166140615425851,0.0,0.0625,0.0625,1,0.128144,1,-7.410847
material_0700650_position_1_sensor_3,Wood_Bamboo_Cork,58.7793,19.16977566464786,0.0847020159951982,0.0,0.0625,0.0625,1,0.095724,1,-14.635168
material_0700650_position_2_sensor_1,Wood_Bamboo_Cork,64.0821,18.33004844293728,0.0399110195184825,0.0,0.0,0.0625,1,0.131092,1,-9.8344
material_0700650_position_2_sensor_2,Wood_Bamboo_Cork,61.0005,21.16406614503584,0.0059875201056969,0.0,0.0625,0.0625,1,0.138791,1,-6.045873
material_0700650_position_2_sensor_3,Wood_Bamboo_Cork,58.8826,18.63841414184002,0.0619165773080055,0.0,0.0625,0.0625,1,0.118689,1,-10.288704
material_0700650_position_3_sensor_1,Wood_Bamboo_Cork,79.2034,18.60980113791373,0.0408452547360073,0.0,0.0,0.0,1,0.104961,1,-19.002827
material_0700650_position_3_sensor_2,Wood_Bamboo_Cork,61.0994,21.70021668665681,0.0161899238536547,0.0,0.0625,0.0625,1,0.129622,1,-7.541774
material_0700650_position_3_sensor_3,Wood_Bamboo_Cork,58.9534,19.17675079760816,0.0739567312602121,0.0,0.0625,0.0625,1,0.120501,1,-10.976702
material_0700650_position_4_sensor_1,Wood_Bamboo_Cork,59.1163,18.21490335434558,0.0342252141416439,0.0,0.0625,0.0625,1,0.114117,1,-9.744347
material_0700650_position_4_sensor_2,Wood_Bamboo_Cork,76.0068,21.42881797935576,0.013703953163295,0.0,0.0625,0.0,1,0.135123,1,-8.190949
material_0700650_position_4_sensor_3,Wood_Bamboo_Cork,65.0096,19.071231250359247,0.0042325367647037,0.0,0.0,0.0625,1,0.12486,1,-10.661316
material_0700660_position_1_sensor_1,Wood_Bamboo_Cork,65.7926,19.986563827953315,0.0385386774067235,0.0,0.0,0.0588235294117647,1,0.082433,1,-14.87642
material_0700660_position_1_sensor_2,Wood_Bamboo_Cork,64.5621,20.827816641004127,0.0862316639220811,0.0,0.0,0.0625,1,0.135536,1,-7.566294
material_0700660_position_1_sensor_3,Wood_Bamboo_Cork,77.0323,18.06424728547048,0.1607989382276361,0.0,0.0,0.0,1,0.12071,1,-15.046745
material_0700660_position_2_sensor_1,Wood_Bamboo_Cork,58.8311,20.13589193034856,0.1110405640446268,0.0,0.0625,0.0625,1,0.095986,1,-16.142742
material_0700660_position_2_sensor_2,Wood_Bamboo_Cork,53.5543,20.809436252996644,0.1491060272416235,0.0,0.125,0.0625,1,0.133635,1,-11.661958
material_0700660_position_2_sensor_3,Wood_Bamboo_Cork,68.5306,11.697244929896543,0.1861266291998538,0.0,0.0625,0.0,1,0.016586,-1,-64.278739
material_0700660_position_3_sensor_1,Wood_Bamboo_Cork,78.518,20.277421998687487,0.1350916420930339,0.0,0.0,0.0,1,0.091301,1,-24.408002
material_0700660_position_3_sensor_2,Wood_Bamboo_Cork,58.7426,20.97227251042888,0.1422446065665828,0.0,0.0625,0.0625,1,0.117599,1,-14.85155
material_0700660_position_3_sensor_3,Wood_Bamboo_Cork,57.01,18.379536119792192,0.1718604265599456,0.0,0.0625,0.0625,1,0.117686,1,-16.694437
material_0700660_position_4_sensor_1,Wood_Bamboo_Cork,79.5092,20.62284319163404,0.0832804697074129,0.0,0.0,0.0,1,0.095374,1,-24.405993
material_0700660_position_4_sensor_2,Wood_Bamboo_Cork,64.02,21.080576709574917,0.1280978764552664,0.0,0.0,0.0625,1,0.120142,1,-14.244038
material_0700660_position_4_sensor_3,Wood_Bamboo_Cork,79.7356,19.641522935239472,0.0389561807470367,0.0,0.0,0.0,1,0.129681,1,-16.20301
material_0700660_position_5_sensor_1,Wood_Bamboo_Cork,58.7802,20.33856554050856,0.1204570695465684,0.0,0.0625,0.0625,1,0.10088,1,-14.112666
material_0700660_position_5_sensor_2,Wood_Bamboo_Cork,56.7144,17.66328242174718,0.4832660366881114,0.0,0.0,0.0625,1,0.125485,1,-10.585578
material_0700660_position_5_sensor_3,Wood_Bamboo_Cork,57.7218,18.61496230259385,0.134269028607537,0.0,0.0625,0.0625,1,0.101609,1,-14.233322
material_0700680_position_1_sensor_1,Wood_Bamboo_Cork,79.4582,20.12467787235617,0.0712276736323874,0.0,0.0,0.0,1,0.068941,1,-17.262444
material_0700680_position_1_sensor_2,Wood_Bamboo_Cork,58.9811,20.62061656071738,0.116457184436273,0.0,0.0625,0.0625,1,0.136975,1,-5.891329
material_0700680_position_1_sensor_3,Wood_Bamboo_Cork,63.3116,18.32334903912473,0.0882071876276534,0.0,0.0,0.0625,1,0.100739,1,-13.265712
material_0700680_position_2_sensor_1,Wood_Bamboo_Cork,59.8603,20.59799389090424,0.060413395501432,0.0,0.0625,0.0625,1,0.106095,1,-15.471806
material_0700680_position_2_sensor_2,Wood_Bamboo_Cork,59.6668,20.926451559662365,0.082659747753267,0.0,0.0625,0.0625,1,0.132041,1,-6.611674
material_0700680_position_2_sensor_3,Wood_Bamboo_Cork,77.8635,18.332397138400346,0.1166876723345561,0.0,0.0,0.0,1,0.125901,1,-10.290812
material_0700680_position_3_sensor_1,Wood_Bamboo_Cork,59.446,9.38002659118879,-0.0575008632684856,0.0,0.0,0.0625,1,0.086705,1,-24.382715
material_0700680_position_3_sensor_2,Wood_Bamboo_Cork,61.3579,22.81765984274786,-0.0341621412888097,0.0,0.0625,0.0625,1,0.097602,1,-15.054633
material_0700680_position_3_sensor_3,Wood_Bamboo_Cork,59.9636,20.48686283187589,-0.0505082146139736,0.0,0.0625,0.0625,1,0.104266,1,-16.700731
material_0700680_position_4_sensor_1,Wood_Bamboo_Cork,79.9997,20.83125404571184,0.0587911640241997,0.0,0.0,0.0,1,0.085028,1,-28.76228
material_0700680_position_4_sensor_2,Wood_Bamboo_Cork,73.9247,18.70015087016532,0.3759010145399288,0.0,0.0,0.0,1,0.116178,1,-19.938117
material_0700680_position_4_sensor_3,Wood_Bamboo_Cork,59.5304,19.180011472399052,0.0377308963950131,0.0,0.0625,0.0625,1,0.114408,1,-14.078611
material_0700680_position_5_sensor_1,Wood_Bamboo_Cork,72.2918,16.036762257474106,0.3970755718954245,0.0,0.0,0.0,1,0.106284,1,-14.629209
material_0700680_position_5_sensor_2,Wood_Bamboo_Cork,57.1246,17.925170625429622,0.4654660580703599,0.0,0.0,0.0625,1,0.130022,1,-10.622676
material_0700680_position_5_sensor_3,Wood_Bamboo_Cork,59.0857,18.99217439742514,0.059972903582004,0.0,0.0625,0.0625,1,0.118582,1,-11.78737
material_0700680_position_6_sensor_1,Wood_Bamboo_Cork,52.0406,17.589205001469143,0.2382908826507993,0.0,0.1176470588235294,0.0588235294117647,1,0.068768,1,-17.652232
material_0700680_position_6_sensor_2,Wood_Bamboo_Cork,74.0441,9.663192276204752,0.0914740349264715,0.0,0.0,0.0,-1,-0.101961,-1,-239.329351
material_0700680_position_6_sensor_3,Wood_Bamboo_Cork,58.122,18.36478730467753,0.1014073621961774,0.0,0.0625,0.0625,1,0.106197,1,-13.253159
material_0700690_position_1_sensor_1,Paper_Cardboard,79.3449,18.52505713015448,0.0293396953507964,0.0,0.0,0.0,1,0.118981,1,-10.492956
material_0700690_position_1_sensor_2,Paper_Cardboard,61.4789,22.115588898577883,0.005029876110602,0.0,0.0625,0.0625,1,0.12476,1,-8.399609
material_0700690_position_1_sensor_3,Paper_Cardboard,78.6365,19.500551515936312,0.103822900709762,0.0,0.0,0.0,1,0.087443,1,-26.146992
material_0700690_position_2_sensor_1,Paper_Cardboard,58.3745,18.61827367539208,-0.0932806340635219,0.0,0.0625,0.0625,1,0.111843,1,-13.909913
material_0700690_position_2_sensor_2,Paper_Cardboard,68.5375,18.84765434435479,0.4047941926445059,0.0,0.0625,0.0,1,0.118122,1,-13.582279
material_0700690_position_2_sensor_3,Paper_Cardboard,64.8124,20.588077010377432,-0.0631266004774344,0.0,0.0,0.0625,1,0.122879,1,-11.855168
material_0700690_position_3_sensor_1,Paper_Cardboard,73.0328,17.95450367017533,0.0944538845486086,0.0,0.0625,0.0,1,0.121727,1,-10.780038
material_0700690_position_3_sensor_2,Paper_Cardboard,57.4421,9.150709239276413,0.1766165492238564,0.0,0.0,0.0625,-1,-0.059325,-1,-115.946875
material_0700690_position_3_sensor_3,Paper_Cardboard,79.0534,18.73295625094019,0.054062517552594,0.0,0.0,0.0,1,0.138852,1,-9.039488
material_0700690_position_4_sensor_1,Paper_Cardboard,59.0084,18.098129635495,0.0374408238230158,0.0,0.0625,0.0625,1,0.119517,1,-10.288791
material_0700690_position_4_sensor_2,Paper_Cardboard,75.9195,18.778603553891084,0.2527332117417268,0.0,0.0,0.0,1,0.119392,1,-18.152726
material_0700690_position_4_sensor_3,Paper_Cardboard,54.9623,18.914369544635324,0.0024045075061271,0.0,0.125,0.0625,1,0.131862,1,-8.386394
material_0700700_position_1_sensor_1,Paper_Cardboard,53.6841,10.728321811555784,0.1467724705116405,0.0,0.0625,0.0625,-1,-0.042834,-1,-123.541213
material_0700700_position_1_sensor_2,Paper_Cardboard,52.693,12.864960140339091,0.5893749297896224,0.0,0.0,0.0625,1,0.010551,-1,-77.206824
material_0700700_position_1_sensor_3,Paper_Cardboard,78.8161,18.96763669869581,0.0761912323197505,0.0,0.0,0.0,1,0.083948,1,-19.410649
material_0700700_position_2_sensor_1,Paper_Cardboard,78.2532,18.40296188099077,0.0943210071572017,0.0,0.0,0.0,1,0.065394,1,-19.69908
material_0700700_position_2_sensor_2,Paper_Cardboard,60.1049,21.37742351245768,0.0689031511693203,0.0,0.0625,0.0625,1,0.121445,1,-11.372276
material_0700700_position_2_sensor_3,Paper_Cardboard,63.0726,18.776392625182385,0.11713467626634,0.0,0.0,0.0625,1,0.070921,1,-18.0668
material_0700700_position_3_sensor_1,Paper_Cardboard,59.3483,21.446668101238863,0.1186500698912367,0.0,0.0625,0.0625,1,0.093391,1,-17.802157
material_0700700_position_3_sensor_2,Paper_Cardboard,76.9367,13.7801351563309,0.0355395316329648,0.0,0.0,0.0,1,0.077703,1,-32.347865
material_0700700_position_3_sensor_3,Paper_Cardboard,58.9404,19.96888071273752,0.0990449649586397,0.0,0.0625,0.0625,1,0.077486,1,-20.109256
material_0700700_position_4_sensor_1,Paper_Cardboard,49.0088,15.151185221433622,0.5766054671543078,0.0,0.0625,0.0625,1,0.119062,1,-11.128973
material_0700700_position_4_sensor_2,Paper_Cardboard,60.4238,12.70492923648337,0.0978274468315962,0.0,0.0,0.0625,-1,-0.057202,-1,-114.110166
material_0700700_position_4_sensor_3,Paper_Cardboard,57.5271,18.28769184923469,0.1364936443652977,0.0,0.0625,0.0625,1,0.106574,1,-15.57685
material_0700700_position_5_sensor_1,Paper_Cardboard,79.6213,21.588841677889185,0.1058228017769568,0.0,0.0,0.0,1,0.108336,1,-16.028675
material_0700700_position_5_sensor_2,Paper_Cardboard,65.6572,22.129894726987512,0.0571933242698115,0.0,0.0,0.0625,1,0.10811,1,-14.233054
material_0700700_position_5_sensor_3,Paper_Cardboard,69.2377,20.09449688278658,0.0841772365196047,0.0,0.125,0.0,1,0.097514,1,-18.190345
material_0700700_position_6_sensor_1,Paper_Cardboard,78.0147,18.094071772092303,0.0998719857409113,0.0,0.0,0.0,1,0.107386,1,-20.474163
material_0700700_position_6_sensor_2,Paper_Cardboard,55.7365,13.793920363254951,0.1115160701976089,0.0,0.0625,0.0625,1,0.0787,1,-22.552411
material_0700700_position_6_sensor_3,Paper_Cardboard,73.1048,18.734479987849397,0.1138189481847409,0.0,0.0625,0.0,1,0.112292,1,-14.041047
material_0700720_position_1_sensor_1,Paper_Cardboard,59.3271,19.164504018270712,-0.0500590134165662,0.0,0.0625,0.0625,1,0.120541,1,-8.937032
material_0700720_position_1_sensor_2,Paper_Cardboard,80.4903,22.16527398053641,-0.0687856557010821,0.0,0.0,0.0,1,0.136046,1,-8.925286
material_0700720_position_1_sensor_3,Paper_Cardboard,79.0798,17.99270468020204,-0.0297176761003887,0.0,0.0,0.0,1,0.11668,1,-10.571106
material_0700720_position_2_sensor_1,Paper_Cardboard,79.7164,19.233563599592653,-0.0276682799096208,0.0,0.0,0.0,1,0.134542,1,-9.075154
material_0700720_position_2_sensor_2,Paper_Cardboard,60.8614,22.278467252198627,-0.0488907893561066,0.0,0.0625,0.0625,1,0.121279,1,-8.213907
material_0700720_position_2_sensor_3,Paper_Cardboard,74.0141,18.162539638869333,-0.0390563071257155,0.0,0.0625,0.0,1,0.093587,1,-14.121492
material_0700720_position_3_sensor_1,Paper_Cardboard,57.2573,16.32487195777671,-0.0933336349188125,0.0,0.0625,0.0625,-1,-0.053184,-1,-104.168525
material_0700720_position_3_sensor_2,Paper_Cardboard,64.1678,21.36078051674434,-0.1273810412837012,0.0,0.0,0.0625,1,0.068698,1,-15.757738
material_0700720_position_3_sensor_3,Paper_Cardboard,61.5037,16.77116853063554,-0.1544518213209783,0.0,0.0,0.0625,1,0.139031,1,-8.200876
material_0700720_position_4_sensor_1,Paper_Cardboard,59.4069,19.188828277101305,0.0457766863255738,0.0,0.0625,0.0625,1,0.05744,1,-21.762151
material_0700720_position_4_sensor_2,Paper_Cardboard,80.8714,22.37911599237517,-0.0513481078303742,0.0,0.0,0.0,1,0.124471,1,-9.63512
material_0700720_position_4_sensor_3,Paper_Cardboard,63.9287,17.998475981491687,-0.0394064989276966,0.0,0.0,0.0625,1,0.12355,1,-9.193841
material_0700730_position_1_sensor_1,Paper_Cardboard,78.3184,18.698290265739235,-0.0992661882786977,0.0,0.0,0.0,1,0.089682,1,-25.469533
material_0700730_position_1_sensor_2,Paper_Cardboard,59.8251,21.10395066096754,-0.078133993310868,0.0,0.0625,0.0625,1,0.127179,1,-8.604736
material_0700730_position_1_sensor_3,Paper_Cardboard,58.0292,16.87785258013437,-0.0616919264450578,0.0,0.0625,0.0625,1,0.127315,1,-9.464412
material_0700730_position_2_sensor_1,Paper_Cardboard,74.0957,18.66349088176355,-0.0492718497880948,0.0,0.0625,0.0,1,0.099667,1,-18.530035
material_0700730_position_2_sensor_2,Paper_Cardboard,64.2428,20.86432082412027,-0.1074488756765715,0.0,0.0,0.0625,1,0.119018,1,-9.819552
material_0700730_position_2_sensor_3,Paper_Cardboard,56.8576,16.755387864651407,-0.1316886425143011,0.0,0.0625,0.0625,1,0.117796,1,-12.646108
material_0700730_position_3_sensor_1,Paper_Cardboard,79.2749,18.709338309584552,-0.0393939392488781,0.0,0.0,0.0,1,0.081388,1,-26.912122
